order_id,order_date,customer_id,product_id,product_name,category,channel,seller_id,seller_name,quantity,unit_price,discount,total_amount,payment_status
709,2025-12-28 16:54:17,147,19,Riñonera Sport,Accesorios,Web,4,Vendedor_4,3,22,0.05,62.7,pending
710,2025-09-27 16:54:17,141,15,Botas Trekking,Calzado,Mercado Libre,2,Vendedor_2,3,79,0.05,225.15,paid
711,2025-10-25 16:54:17,180,20,Piluso Trend,Accesorios,Web,9,Vendedor_9,1,23,0.2,18.4,pending
712,2025-09-18 16:54:17,37,5,Pantalón Chino,Ropa,Web,5,Vendedor_5,5,51,0.05,242.25,pending
713,2025-11-24 16:54:17,463,18,Camisa Lino,Ropa,Mercado Libre,1,Vendedor_1,2,23,0.15,39.1,paid
714,2026-03-04 16:54:17,361,13,Medias Training,Accesorios,Facebook,2,Vendedor_2,4,35,0.05,133.0,pending
715,2025-12-22 16:54:17,291,10,Mochila City,Accesorios,Instagram,4,Vendedor_4,5,15,0.15,63.75,paid
716,2026-02-21 16:54:17,241,15,Botas Trekking,Calzado,Instagram,8,Vendedor_8,3,147,0.15,374.85,paid
717,2025-10-11 16:54:17,359,5,Pantalón Chino,Ropa,Web,5,Vendedor_5,3,70,0.05,199.5,pending
718,2025-11-13 16:54:17,180,15,Botas Trekking,Calzado,Facebook,1,Vendedor_1,1,120,0.0,120.0,pending
719,2026-01-04 16:54:17,53,6,Pantalón Cargo,Ropa,Facebook,6,Vendedor_6,5,36,0.2,144.0,paid
720,2025-10-26 16:54:17,206,11,Buzo Hoodie,Ropa,Facebook,2,Vendedor_2,3,88,0.15,224.4,paid
721,2026-01-14 16:54:17,34,20,Piluso Trend,Accesorios,Web,9,Vendedor_9,2,40,0.15,68.0,paid
722,2025-11-27 16:54:17,279,19,Riñonera Sport,Accesorios,Instagram,7,Vendedor_7,5,60,0.1,270.0,paid
723,2025-10-22 16:54:17,285,3,Remera Básica,Ropa,Mercado Libre,8,Vendedor_8,1,79,0.1,71.1,pending
724,2025-12-29 16:54:17,395,6,Pantalón Cargo,Ropa,Facebook,7,Vendedor_7,1,33,0.2,26.4,pending
725,2025-10-03 16:54:17,455,16,Sandalias Beach,Calzado,Mercado Libre,1,Vendedor_1,1,87,0.05,82.65,paid
726,2025-11-22 16:54:17,296,5,Pantalón Chino,Ropa,Facebook,9,Vendedor_9,3,69,0.2,165.6,paid
727,2025-09-24 16:54:17,368,7,Campera Rompeviento,Ropa,Web,6,Vendedor_6,3,58,0.15,147.9,paid
728,2026-03-15 16:54:17,437,19,Riñonera Sport,Accesorios,Web,10,Vendedor_10,5,35,0.05,166.25,paid
729,2025-10-28 16:54:17,441,12,Short Deportivo,Ropa,Web,1,Vendedor_1,1,65,0.0,65.0,paid
730,2025-11-27 16:54:17,208,8,Campera Denim,Ropa,Facebook,10,Vendedor_10,4,60,0.15,204.0,pending
731,2026-01-22 16:54:17,285,18,Camisa Lino,Ropa,Facebook,3,Vendedor_3,4,37,0.05,140.6,pending
732,2026-02-06 16:54:17,37,14,Cinturón Casual,Accesorios,Mercado Libre,5,Vendedor_5,2,18,0.0,36.0,paid
733,2025-09-30 16:54:17,329,16,Sandalias Beach,Calzado,Facebook,7,Vendedor_7,2,70,0.05,133.0,pending
734,2025-11-29 16:54:17,218,20,Piluso Trend,Accesorios,Facebook,10,Vendedor_10,2,39,0.2,62.4,pending
735,2026-01-19 16:54:17,256,12,Short Deportivo,Ropa,Instagram,3,Vendedor_3,4,20,0.2,64.0,pending
736,2025-10-29 16:54:17,291,14,Cinturón Casual,Accesorios,Facebook,10,Vendedor_10,3,12,0.0,36.0,pending
737,2025-10-20 16:54:17,440,4,Remera Oversize,Ropa,Web,8,Vendedor_8,1,38,0.2,30.4,pending
738,2026-02-25 16:54:17,242,17,Camisa Oxford,Ropa,Mercado Libre,9,Vendedor_9,5,31,0.05,147.25,pending
739,2026-03-04 16:54:17,241,20,Piluso Trend,Accesorios,Facebook,6,Vendedor_6,5,59,0.0,295.0,pending
740,2025-12-23 16:54:17,86,19,Riñonera Sport,Accesorios,Mercado Libre,7,Vendedor_7,3,28,0.1,75.6,pending
741,2026-01-10 16:54:17,294,19,Riñonera Sport,Accesorios,Mercado Libre,1,Vendedor_1,4,47,0.05,178.6,pending
742,2026-03-11 16:54:17,259,20,Piluso Trend,Accesorios,Mercado Libre,5,Vendedor_5,4,15,0.05,57.0,pending
743,2026-02-12 16:54:17,8,9,Gorra Classic,Accesorios,Mercado Libre,10,Vendedor_10,3,27,0.1,72.9,paid
744,2026-02-07 16:54:17,401,19,Riñonera Sport,Accesorios,Instagram,8,Vendedor_8,3,21,0.1,56.7,pending
745,2025-11-02 16:54:17,305,6,Pantalón Cargo,Ropa,Instagram,1,Vendedor_1,3,30,0.05,85.5,pending
746,2025-12-09 16:54:17,108,14,Cinturón Casual,Accesorios,Web,4,Vendedor_4,4,56,0.05,212.8,paid
747,2026-02-16 16:54:17,244,9,Gorra Classic,Accesorios,Web,1,Vendedor_1,2,39,0.15,66.3,pending
748,2026-01-17 16:54:17,75,18,Camisa Lino,Ropa,Facebook,7,Vendedor_7,4,80,0.1,288.0,paid
749,2025-11-23 16:54:17,50,10,Mochila City,Accesorios,Web,7,Vendedor_7,3,43,0.0,129.0,pending
750,2025-10-02 16:54:17,411,20,Piluso Trend,Accesorios,Mercado Libre,5,Vendedor_5,3,27,0.1,72.9,pending
751,2025-12-07 16:54:17,395,19,Riñonera Sport,Accesorios,Instagram,8,Vendedor_8,2,56,0.2,89.6,pending
752,2025-12-27 16:54:17,7,6,Pantalón Cargo,Ropa,Facebook,9,Vendedor_9,1,21,0.0,21.0,paid
753,2026-02-19 16:54:17,129,17,Camisa Oxford,Ropa,Instagram,8,Vendedor_8,3,48,0.1,129.6,paid
754,2025-10-10 16:54:17,337,1,Zapatillas Urban,Calzado,Instagram,2,Vendedor_2,1,180,0.2,144.0,paid
755,2026-02-23 16:54:17,412,4,Remera Oversize,Ropa,Instagram,10,Vendedor_10,2,68,0.2,108.8,paid
756,2026-01-12 16:54:17,473,6,Pantalón Cargo,Ropa,Web,5,Vendedor_5,4,29,0.15,98.6,pending
757,2026-01-11 16:54:17,196,11,Buzo Hoodie,Ropa,Facebook,3,Vendedor_3,1,55,0.0,55.0,pending
758,2026-01-10 16:54:17,252,2,Zapatillas Running,Calzado,Instagram,5,Vendedor_5,2,116,0.0,232.0,pending
759,2025-10-03 16:54:17,394,6,Pantalón Cargo,Ropa,Facebook,8,Vendedor_8,1,38,0.2,30.4,paid
760,2025-10-04 16:54:17,53,20,Piluso Trend,Accesorios,Mercado Libre,2,Vendedor_2,4,55,0.1,198.0,paid
761,2025-10-22 16:54:17,77,3,Remera Básica,Ropa,Mercado Libre,5,Vendedor_5,4,22,0.15,74.8,paid
762,2026-01-08 16:54:17,2,13,Medias Training,Accesorios,Facebook,3,Vendedor_3,3,35,0.2,84.0,pending
763,2025-12-04 16:54:17,197,14,Cinturón Casual,Accesorios,Facebook,2,Vendedor_2,5,24,0.0,120.0,paid
764,2025-10-31 16:54:17,206,19,Riñonera Sport,Accesorios,Mercado Libre,6,Vendedor_6,3,53,0.1,143.1,paid
765,2025-11-01 16:54:17,332,12,Short Deportivo,Ropa,Instagram,6,Vendedor_6,1,78,0.1,70.2,paid
766,2026-03-07 16:54:17,459,18,Camisa Lino,Ropa,Mercado Libre,7,Vendedor_7,2,58,0.15,98.6,pending
767,2026-02-24 16:54:17,99,16,Sandalias Beach,Calzado,Mercado Libre,8,Vendedor_8,2,77,0.0,154.0,paid
768,2025-12-08 16:54:17,256,16,Sandalias Beach,Calzado,Facebook,2,Vendedor_2,5,142,0.1,639.0,paid
769,2025-12-21 16:54:17,208,2,Zapatillas Running,Calzado,Mercado Libre,1,Vendedor_1,3,160,0.0,480.0,paid
770,2025-11-20 16:54:17,19,17,Camisa Oxford,Ropa,Instagram,9,Vendedor_9,2,49,0.0,98.0,pending
771,2025-11-17 16:54:17,8,1,Zapatillas Urban,Calzado,Instagram,10,Vendedor_10,1,91,0.05,86.45,paid
772,2026-02-21 16:54:17,33,10,Mochila City,Accesorios,Mercado Libre,8,Vendedor_8,5,20,0.2,80.0,paid
773,2025-10-16 16:54:17,219,16,Sandalias Beach,Calzado,Web,10,Vendedor_10,2,68,0.05,129.2,pending
774,2026-02-15 16:54:17,429,11,Buzo Hoodie,Ropa,Instagram,10,Vendedor_10,5,37,0.1,166.5,paid
775,2026-02-01 16:54:17,73,19,Riñonera Sport,Accesorios,Facebook,6,Vendedor_6,1,17,0.1,15.3,paid
776,2025-10-27 16:54:17,21,12,Short Deportivo,Ropa,Instagram,3,Vendedor_3,4,51,0.2,163.2,paid
777,2025-12-11 16:54:17,4,20,Piluso Trend,Accesorios,Mercado Libre,3,Vendedor_3,1,41,0.0,41.0,paid
778,2025-09-18 16:54:17,355,3,Remera Básica,Ropa,Instagram,10,Vendedor_10,3,73,0.15,186.15,paid
779,2025-10-05 16:54:17,123,5,Pantalón Chino,Ropa,Instagram,5,Vendedor_5,5,77,0.15,327.25,paid
780,2026-01-30 16:54:17,179,20,Piluso Trend,Accesorios,Facebook,8,Vendedor_8,5,15,0.1,67.5,paid
781,2026-01-16 16:54:17,317,18,Camisa Lino,Ropa,Web,4,Vendedor_4,1,87,0.0,87.0,paid
782,2025-10-08 16:54:17,58,15,Botas Trekking,Calzado,Instagram,4,Vendedor_4,3,66,0.05,188.1,pending
783,2026-01-31 16:54:17,146,16,Sandalias Beach,Calzado,Instagram,3,Vendedor_3,1,66,0.1,59.4,pending
784,2025-12-22 16:54:17,380,9,Gorra Classic,Accesorios,Mercado Libre,10,Vendedor_10,4,12,0.0,48.0,paid
785,2026-03-10 16:54:17,459,6,Pantalón Cargo,Ropa,Instagram,8,Vendedor_8,5,34,0.0,170.0,pending
786,2025-10-20 16:54:17,118,19,Riñonera Sport,Accesorios,Mercado Libre,6,Vendedor_6,4,22,0.1,79.2,pending
787,2026-02-20 16:54:17,457,8,Campera Denim,Ropa,Instagram,4,Vendedor_4,4,45,0.15,153.0,paid
788,2025-10-19 16:54:17,75,16,Sandalias Beach,Calzado,Instagram,8,Vendedor_8,1,173,0.15,147.05,pending
789,2025-12-08 16:54:17,324,6,Pantalón Cargo,Ropa,Web,6,Vendedor_6,2,78,0.05,148.2,pending
790,2025-12-22 16:54:17,70,7,Campera Rompeviento,Ropa,Mercado Libre,3,Vendedor_3,1,27,0.1,24.3,pending
791,2025-11-30 16:54:17,310,15,Botas Trekking,Calzado,Instagram,3,Vendedor_3,3,88,0.1,237.6,paid
792,2025-10-27 16:54:17,251,19,Riñonera Sport,Accesorios,Instagram,4,Vendedor_4,1,36,0.2,28.8,pending
793,2026-01-05 16:54:17,127,15,Botas Trekking,Calzado,Web,1,Vendedor_1,4,154,0.05,585.2,pending
794,2026-01-20 16:54:17,214,19,Riñonera Sport,Accesorios,Mercado Libre,10,Vendedor_10,2,46,0.0,92.0,paid
795,2025-11-08 16:54:17,246,16,Sandalias Beach,Calzado,Mercado Libre,1,Vendedor_1,4,127,0.15,431.8,pending
796,2026-01-15 16:54:17,355,16,Sandalias Beach,Calzado,Facebook,2,Vendedor_2,5,156,0.0,780.0,paid
797,2025-12-16 16:54:17,246,5,Pantalón Chino,Ropa,Web,5,Vendedor_5,2,31,0.0,62.0,paid
798,2025-10-22 16:54:17,396,15,Botas Trekking,Calzado,Instagram,10,Vendedor_10,1,118,0.15,100.3,pending
799,2025-12-13 16:54:17,458,6,Pantalón Cargo,Ropa,Web,8,Vendedor_8,1,29,0.15,24.65,paid
800,2025-11-28 16:54:17,407,10,Mochila City,Accesorios,Instagram,5,Vendedor_5,5,44,0.2,176.0,paid
801,2025-12-22 16:54:17,455,20,Piluso Trend,Accesorios,Mercado Libre,1,Vendedor_1,5,53,0.1,238.5,paid
802,2025-12-14 16:54:17,188,13,Medias Training,Accesorios,Instagram,8,Vendedor_8,5,12,0.1,54.0,paid
803,2026-01-24 16:54:17,59,18,Camisa Lino,Ropa,Facebook,3,Vendedor_3,3,50,0.2,120.0,paid
804,2025-12-25 16:54:17,142,8,Campera Denim,Ropa,Mercado Libre,6,Vendedor_6,3,84,0.15,214.2,paid
805,2025-12-19 16:54:17,425,12,Short Deportivo,Ropa,Mercado Libre,8,Vendedor_8,4,84,0.2,268.8,pending
806,2025-09-25 16:54:17,189,18,Camisa Lino,Ropa,Mercado Libre,9,Vendedor_9,3,77,0.2,184.8,paid
807,2026-02-23 16:54:17,148,15,Botas Trekking,Calzado,Mercado Libre,2,Vendedor_2,4,174,0.05,661.2,paid
808,2026-01-06 16:54:17,448,6,Pantalón Cargo,Ropa,Instagram,2,Vendedor_2,2,83,0.05,157.7,paid
809,2025-12-01 16:54:17,216,10,Mochila City,Accesorios,Facebook,9,Vendedor_9,2,40,0.1,72.0,paid
810,2026-01-28 16:54:17,331,10,Mochila City,Accesorios,Web,2,Vendedor_2,1,24,0.2,19.2,pending
811,2025-12-20 16:54:17,432,19,Riñonera Sport,Accesorios,Facebook,6,Vendedor_6,4,47,0.2,150.4,pending
812,2025-10-23 16:54:17,117,10,Mochila City,Accesorios,Facebook,3,Vendedor_3,3,20,0.1,54.0,pending
813,2026-03-05 16:54:17,490,10,Mochila City,Accesorios,Instagram,3,Vendedor_3,3,28,0.15,71.4,paid
814,2026-01-03 16:54:17,122,18,Camisa Lino,Ropa,Mercado Libre,3,Vendedor_3,2,39,0.05,74.1,paid
815,2025-10-21 16:54:17,95,11,Buzo Hoodie,Ropa,Instagram,3,Vendedor_3,4,53,0.1,190.8,paid
816,2025-12-19 16:54:17,500,11,Buzo Hoodie,Ropa,Instagram,3,Vendedor_3,3,77,0.2,184.8,pending
817,2026-03-11 16:54:17,476,4,Remera Oversize,Ropa,Web,7,Vendedor_7,4,38,0.15,129.2,paid
818,2025-10-29 16:54:17,243,1,Zapatillas Urban,Calzado,Web,9,Vendedor_9,3,142,0.1,383.4,paid
819,2025-11-24 16:54:17,461,19,Riñonera Sport,Accesorios,Mercado Libre,6,Vendedor_6,1,56,0.15,47.6,paid
820,2026-02-16 16:54:17,431,18,Camisa Lino,Ropa,Instagram,5,Vendedor_5,1,71,0.2,56.8,pending
821,2026-02-22 16:54:17,270,12,Short Deportivo,Ropa,Instagram,6,Vendedor_6,1,44,0.2,35.2,pending
822,2026-03-12 16:54:17,500,7,Campera Rompeviento,Ropa,Facebook,2,Vendedor_2,5,77,0.0,385.0,paid
823,2025-12-26 16:54:17,466,16,Sandalias Beach,Calzado,Web,10,Vendedor_10,5,125,0.0,625.0,pending
824,2025-11-28 16:54:17,146,5,Pantalón Chino,Ropa,Web,6,Vendedor_6,4,67,0.0,268.0,pending
825,2025-11-23 16:54:17,380,10,Mochila City,Accesorios,Facebook,9,Vendedor_9,1,23,0.15,19.55,pending
826,2026-02-04 16:54:17,307,10,Mochila City,Accesorios,Mercado Libre,7,Vendedor_7,4,18,0.2,57.6,paid
827,2025-12-30 16:54:17,478,7,Campera Rompeviento,Ropa,Facebook,8,Vendedor_8,5,62,0.0,310.0,paid
828,2025-12-03 16:54:17,237,1,Zapatillas Urban,Calzado,Instagram,5,Vendedor_5,4,82,0.2,262.4,paid
829,2025-12-10 16:54:17,422,6,Pantalón Cargo,Ropa,Web,5,Vendedor_5,5,82,0.0,410.0,pending
830,2025-10-25 16:54:17,79,16,Sandalias Beach,Calzado,Web,8,Vendedor_8,2,63,0.0,126.0,pending
831,2026-02-14 16:54:17,465,16,Sandalias Beach,Calzado,Instagram,5,Vendedor_5,4,82,0.15,278.8,paid
832,2026-01-06 16:54:17,247,4,Remera Oversize,Ropa,Facebook,8,Vendedor_8,1,66,0.2,52.8,pending
833,2025-09-21 16:54:17,9,16,Sandalias Beach,Calzado,Web,2,Vendedor_2,3,125,0.2,300.0,paid
834,2026-03-03 16:54:17,183,19,Riñonera Sport,Accesorios,Instagram,3,Vendedor_3,3,39,0.05,111.15,paid
835,2025-12-15 16:54:17,150,9,Gorra Classic,Accesorios,Mercado Libre,7,Vendedor_7,3,13,0.1,35.1,paid
836,2026-02-21 16:54:17,447,6,Pantalón Cargo,Ropa,Web,10,Vendedor_10,2,89,0.1,160.2,pending
837,2025-09-23 16:54:17,181,9,Gorra Classic,Accesorios,Instagram,6,Vendedor_6,1,44,0.2,35.2,paid
838,2025-11-05 16:54:17,175,5,Pantalón Chino,Ropa,Instagram,5,Vendedor_5,3,82,0.15,209.1,paid
839,2026-02-06 16:54:17,315,7,Campera Rompeviento,Ropa,Mercado Libre,9,Vendedor_9,2,44,0.2,70.4,pending
840,2026-02-26 16:54:17,246,15,Botas Trekking,Calzado,Web,2,Vendedor_2,2,178,0.0,356.0,pending
841,2026-02-10 16:54:17,89,12,Short Deportivo,Ropa,Web,8,Vendedor_8,5,86,0.1,387.0,paid
842,2026-01-20 16:54:17,65,4,Remera Oversize,Ropa,Instagram,3,Vendedor_3,2,49,0.1,88.2,paid
843,2025-11-29 16:54:17,388,3,Remera Básica,Ropa,Facebook,2,Vendedor_2,1,22,0.15,18.7,paid
844,2026-02-18 16:54:17,61,7,Campera Rompeviento,Ropa,Web,1,Vendedor_1,5,27,0.15,114.75,paid
845,2025-12-30 16:54:17,106,3,Remera Básica,Ropa,Instagram,1,Vendedor_1,1,35,0.2,28.0,paid
846,2026-03-10 16:54:17,179,12,Short Deportivo,Ropa,Web,2,Vendedor_2,2,55,0.2,88.0,paid
847,2025-10-12 16:54:17,420,17,Camisa Oxford,Ropa,Mercado Libre,4,Vendedor_4,5,28,0.0,140.0,paid
848,2026-01-04 16:54:17,474,7,Campera Rompeviento,Ropa,Instagram,3,Vendedor_3,5,20,0.0,100.0,pending
849,2025-09-20 16:54:17,93,12,Short Deportivo,Ropa,Web,10,Vendedor_10,2,76,0.0,152.0,pending
850,2026-01-22 16:54:17,390,14,Cinturón Casual,Accesorios,Web,9,Vendedor_9,2,36,0.0,72.0,paid
851,2026-02-17 16:54:17,361,15,Botas Trekking,Calzado,Web,9,Vendedor_9,2,123,0.1,221.4,paid
852,2025-12-24 16:54:17,234,3,Remera Básica,Ropa,Web,8,Vendedor_8,1,69,0.1,62.1,pending
853,2025-10-27 16:54:17,439,8,Campera Denim,Ropa,Mercado Libre,7,Vendedor_7,3,74,0.05,210.9,pending
854,2026-01-31 16:54:17,225,12,Short Deportivo,Ropa,Mercado Libre,1,Vendedor_1,4,33,0.15,112.2,paid
855,2025-12-06 16:54:17,34,5,Pantalón Chino,Ropa,Web,7,Vendedor_7,5,33,0.05,156.75,paid
856,2026-01-25 16:54:17,430,11,Buzo Hoodie,Ropa,Facebook,10,Vendedor_10,4,35,0.05,133.0,pending
857,2025-10-20 16:54:17,183,9,Gorra Classic,Accesorios,Facebook,10,Vendedor_10,3,58,0.15,147.9,pending
858,2025-11-07 16:54:17,56,16,Sandalias Beach,Calzado,Mercado Libre,5,Vendedor_5,2,158,0.15,268.6,pending
859,2025-11-10 16:54:17,378,16,Sandalias Beach,Calzado,Mercado Libre,4,Vendedor_4,2,63,0.0,126.0,paid
860,2025-09-25 16:54:17,348,16,Sandalias Beach,Calzado,Web,1,Vendedor_1,2,108,0.2,172.8,paid
861,2025-10-09 16:54:17,339,10,Mochila City,Accesorios,Facebook,10,Vendedor_10,1,58,0.0,58.0,pending
862,2026-01-01 16:54:17,278,7,Campera Rompeviento,Ropa,Web,8,Vendedor_8,4,84,0.1,302.4,paid
863,2025-11-27 16:54:17,437,2,Zapatillas Running,Calzado,Facebook,2,Vendedor_2,4,117,0.1,421.2,pending
864,2026-03-08 16:54:17,453,15,Botas Trekking,Calzado,Instagram,1,Vendedor_1,2,131,0.1,235.8,pending
865,2026-02-11 16:54:17,292,14,Cinturón Casual,Accesorios,Facebook,5,Vendedor_5,4,41,0.0,164.0,pending
866,2025-10-25 16:54:17,135,16,Sandalias Beach,Calzado,Facebook,3,Vendedor_3,5,67,0.15,284.75,pending
867,2025-09-25 16:54:17,15,20,Piluso Trend,Accesorios,Mercado Libre,6,Vendedor_6,3,30,0.0,90.0,paid
868,2025-12-18 16:54:17,50,12,Short Deportivo,Ropa,Facebook,10,Vendedor_10,1,63,0.15,53.55,pending
869,2025-12-02 16:54:17,121,12,Short Deportivo,Ropa,Web,6,Vendedor_6,1,51,0.05,48.45,paid
870,2025-12-29 16:54:17,276,3,Remera Básica,Ropa,Web,2,Vendedor_2,3,41,0.0,123.0,paid
871,2025-09-30 16:54:17,137,15,Botas Trekking,Calzado,Mercado Libre,7,Vendedor_7,5,125,0.15,531.25,pending
872,2026-03-12 16:54:17,166,19,Riñonera Sport,Accesorios,Mercado Libre,6,Vendedor_6,4,46,0.15,156.4,pending
873,2025-09-22 16:54:17,416,4,Remera Oversize,Ropa,Web,4,Vendedor_4,3,83,0.2,199.2,paid
874,2025-12-31 16:54:17,326,20,Piluso Trend,Accesorios,Mercado Libre,6,Vendedor_6,4,22,0.15,74.8,paid
875,2026-01-09 16:54:17,412,10,Mochila City,Accesorios,Instagram,1,Vendedor_1,3,46,0.15,117.3,paid
876,2026-02-21 16:54:17,291,19,Riñonera Sport,Accesorios,Facebook,10,Vendedor_10,3,27,0.0,81.0,pending
877,2025-12-19 16:54:17,222,7,Campera Rompeviento,Ropa,Web,2,Vendedor_2,3,84,0.1,226.8,paid
878,2025-12-05 16:54:17,344,14,Cinturón Casual,Accesorios,Instagram,5,Vendedor_5,5,42,0.15,178.5,paid
879,2026-01-29 16:54:17,138,17,Camisa Oxford,Ropa,Facebook,10,Vendedor_10,4,47,0.15,159.8,paid
880,2026-01-25 16:54:17,78,17,Camisa Oxford,Ropa,Web,6,Vendedor_6,4,38,0.05,144.4,pending
881,2025-12-26 16:54:17,422,14,Cinturón Casual,Accesorios,Web,2,Vendedor_2,2,36,0.1,64.8,paid
882,2025-09-23 16:54:17,59,9,Gorra Classic,Accesorios,Instagram,10,Vendedor_10,2,35,0.05,66.5,paid
883,2026-01-14 16:54:17,224,1,Zapatillas Urban,Calzado,Facebook,5,Vendedor_5,4,122,0.2,390.4,paid
884,2026-02-05 16:54:17,405,7,Campera Rompeviento,Ropa,Web,5,Vendedor_5,2,23,0.1,41.4,paid
885,2025-11-13 16:54:17,161,2,Zapatillas Running,Calzado,Web,1,Vendedor_1,1,170,0.0,170.0,paid
886,2025-12-14 16:54:17,121,14,Cinturón Casual,Accesorios,Mercado Libre,2,Vendedor_2,4,56,0.05,212.8,paid
887,2025-09-28 16:54:17,453,17,Camisa Oxford,Ropa,Mercado Libre,10,Vendedor_10,5,52,0.15,221.0,paid
888,2026-02-14 16:54:17,413,20,Piluso Trend,Accesorios,Instagram,6,Vendedor_6,3,47,0.15,119.85,pending
889,2026-02-09 16:54:17,226,7,Campera Rompeviento,Ropa,Facebook,2,Vendedor_2,2,47,0.1,84.6,pending
890,2026-03-03 16:54:17,163,19,Riñonera Sport,Accesorios,Facebook,8,Vendedor_8,5,33,0.0,165.0,pending
891,2026-01-05 16:54:17,421,8,Campera Denim,Ropa,Web,3,Vendedor_3,3,80,0.1,216.0,paid
892,2026-03-09 16:54:17,197,20,Piluso Trend,Accesorios,Web,1,Vendedor_1,2,26,0.2,41.6,pending
893,2025-11-01 16:54:17,466,4,Remera Oversize,Ropa,Facebook,4,Vendedor_4,4,69,0.0,276.0,pending
894,2026-02-22 16:54:17,469,10,Mochila City,Accesorios,Facebook,4,Vendedor_4,3,23,0.05,65.55,pending
895,2026-03-09 16:54:17,242,14,Cinturón Casual,Accesorios,Facebook,5,Vendedor_5,1,59,0.15,50.15,pending
896,2026-02-20 16:54:17,181,14,Cinturón Casual,Accesorios,Facebook,3,Vendedor_3,3,42,0.0,126.0,pending
897,2025-09-21 16:54:17,323,15,Botas Trekking,Calzado,Facebook,1,Vendedor_1,1,142,0.05,134.9,paid
898,2025-12-05 16:54:17,43,1,Zapatillas Urban,Calzado,Mercado Libre,4,Vendedor_4,3,100,0.2,240.0,paid
899,2025-11-05 16:54:17,232,8,Campera Denim,Ropa,Facebook,3,Vendedor_3,5,72,0.1,324.0,paid
900,2026-02-01 16:54:17,44,9,Gorra Classic,Accesorios,Facebook,10,Vendedor_10,3,28,0.05,79.8,pending
901,2025-12-07 16:54:17,486,6,Pantalón Cargo,Ropa,Mercado Libre,7,Vendedor_7,5,48,0.0,240.0,paid
902,2025-11-19 16:54:17,206,3,Remera Básica,Ropa,Facebook,4,Vendedor_4,3,41,0.0,123.0,pending
903,2026-02-23 16:54:17,368,5,Pantalón Chino,Ropa,Facebook,6,Vendedor_6,2,35,0.0,70.0,pending
904,2026-02-15 16:54:17,148,16,Sandalias Beach,Calzado,Facebook,4,Vendedor_4,2,84,0.1,151.2,pending
905,2025-11-27 16:54:17,373,5,Pantalón Chino,Ropa,Instagram,4,Vendedor_4,5,47,0.1,211.5,pending
906,2025-12-03 16:54:17,121,6,Pantalón Cargo,Ropa,Facebook,3,Vendedor_3,1,57,0.1,51.3,paid
907,2025-10-19 16:54:17,69,12,Short Deportivo,Ropa,Web,8,Vendedor_8,1,21,0.15,17.85,pending
908,2025-12-09 16:54:17,49,7,Campera Rompeviento,Ropa,Mercado Libre,7,Vendedor_7,5,52,0.0,260.0,paid
909,2026-01-16 16:54:17,130,11,Buzo Hoodie,Ropa,Facebook,8,Vendedor_8,3,25,0.0,75.0,pending
910,2025-09-27 16:54:17,298,13,Medias Training,Accesorios,Instagram,6,Vendedor_6,2,45,0.0,90.0,pending
911,2025-11-09 16:54:17,46,6,Pantalón Cargo,Ropa,Web,8,Vendedor_8,3,79,0.05,225.15,pending
912,2026-01-10 16:54:17,256,5,Pantalón Chino,Ropa,Web,2,Vendedor_2,3,25,0.05,71.25,pending
913,2026-01-04 16:54:17,265,14,Cinturón Casual,Accesorios,Web,5,Vendedor_5,5,58,0.1,261.0,pending
914,2025-12-27 16:54:17,97,6,Pantalón Cargo,Ropa,Instagram,8,Vendedor_8,2,76,0.0,152.0,paid
915,2026-01-30 16:54:17,362,8,Campera Denim,Ropa,Facebook,1,Vendedor_1,4,53,0.05,201.4,pending
916,2025-11-11 16:54:17,249,4,Remera Oversize,Ropa,Facebook,1,Vendedor_1,4,65,0.2,208.0,pending
917,2026-02-08 16:54:17,445,4,Remera Oversize,Ropa,Web,2,Vendedor_2,3,31,0.05,88.35,paid
918,2025-11-07 16:54:17,498,6,Pantalón Cargo,Ropa,Mercado Libre,5,Vendedor_5,5,47,0.2,188.0,paid
919,2026-02-26 16:54:17,455,14,Cinturón Casual,Accesorios,Web,4,Vendedor_4,4,53,0.0,212.0,paid
920,2025-09-24 16:54:17,476,10,Mochila City,Accesorios,Mercado Libre,2,Vendedor_2,4,33,0.2,105.6,pending
921,2026-03-10 16:54:17,322,5,Pantalón Chino,Ropa,Web,2,Vendedor_2,4,81,0.15,275.4,paid
922,2026-03-06 16:54:17,67,11,Buzo Hoodie,Ropa,Instagram,10,Vendedor_10,4,61,0.2,195.2,paid
923,2025-12-25 16:54:17,196,10,Mochila City,Accesorios,Mercado Libre,1,Vendedor_1,1,45,0.2,36.0,pending
924,2026-01-31 16:54:17,437,9,Gorra Classic,Accesorios,Instagram,4,Vendedor_4,4,15,0.0,60.0,paid
925,2025-12-04 16:54:17,252,13,Medias Training,Accesorios,Facebook,5,Vendedor_5,2,17,0.1,30.6,pending
926,2026-02-12 16:54:17,103,20,Piluso Trend,Accesorios,Facebook,6,Vendedor_6,1,33,0.2,26.4,pending
927,2025-11-16 16:54:17,47,13,Medias Training,Accesorios,Facebook,5,Vendedor_5,5,48,0.15,204.0,pending
928,2026-01-29 16:54:17,263,20,Piluso Trend,Accesorios,Web,7,Vendedor_7,4,15,0.0,60.0,pending
929,2025-10-03 16:54:17,43,8,Campera Denim,Ropa,Web,3,Vendedor_3,4,87,0.2,278.4,pending
